exposure	outcome	id	nsnps	h0	h1	h2	h3	h4
12449_16_PPIH_PPIH_myeloma	myeloma-meta-analysis	12449_16_PPIH_PPIH_myeloma_myeloma-meta-analysis	2763	0.00849314698084883	0.928091351829815	2.41784808148978e-05	0.00264150372339731	0.0607498189851237
12450_42_PMVK_PMVK_myeloma	myeloma-meta-analysis	12450_42_PMVK_PMVK_myeloma_myeloma-meta-analysis	1705	5.77564173456056e-16	0.901640465904552	8.02683478856021e-19	0.00125210510167667	0.0971074289937712
12457_10_ADI1_MTND_myeloma	myeloma-meta-analysis	12457_10_ADI1_MTND_myeloma_myeloma-meta-analysis	3526	2.15814281443985e-14	0.969675120204638	5.82556090302544e-17	0.00261720561768632	0.0277076741776541
12459_13_PLEKHA1_PKHA1_myeloma	myeloma-meta-analysis	12459_13_PLEKHA1_PKHA1_myeloma_myeloma-meta-analysis	3054	5.72569183169671e-30	0.941691533113056	1.74935915493994e-32	0.00287657695711732	0.0554318899298308
12469_19_MAPRE1_MARE1_myeloma	myeloma-meta-analysis	12469_19_MAPRE1_MARE1_myeloma_myeloma-meta-analysis	1551	3.98398539658712e-06	0.979641439431615	4.4303293716559e-09	0.00108920246469967	0.0192653696879589
12475_48_CLIC5_CLIC5_myeloma	myeloma-meta-analysis	12475_48_CLIC5_CLIC5_myeloma_myeloma-meta-analysis	2874	0	0.926860431625411	0	0.00190921164149625	0.0712303567331423
12486_8_GLRX2_GLRX2_myeloma	myeloma-meta-analysis	12486_8_GLRX2_GLRX2_myeloma_myeloma-meta-analysis	2437	2.90702681328432e-172	0.926750553187323	5.17791379993463e-175	0.00164998583466723	0.0715994609780141
12498_12_TAX1BP3_TX1B3_myeloma	myeloma-meta-analysis	12498_12_TAX1BP3_TX1B3_myeloma_myeloma-meta-analysis	3247	1.06092136393376e-15	0.964941163915365	2.84294668768279e-18	0.00258542419979859	0.0324734118848345
12508_9_VPS24_CHMP3_myeloma	myeloma-meta-analysis	12508_9_VPS24_CHMP3_myeloma_myeloma-meta-analysis	2124	0.00296981635062352	0.963349980671509	3.25430056296825e-06	0.00105530484430943	0.0326216438329947
12522_6_RAD23B_RD23B_myeloma	myeloma-meta-analysis	12522_6_RAD23B_RD23B_myeloma_myeloma-meta-analysis	3039	0.610046434766107	0.355649428644771	0.00135823501979363	0.000791512456319247	0.0321543891130087
12524_18_SAT2_SAT2_myeloma	myeloma-meta-analysis	12524_18_SAT2_SAT2_myeloma_myeloma-meta-analysis	2435	3.72053598595173e-125	0.976156515665409	6.15433699301486e-128	0.00161449026169596	0.0222289940729126
12534_10_CALCOCO2_CACO2_myeloma	myeloma-meta-analysis	12534_10_CALCOCO2_CACO2_myeloma_myeloma-meta-analysis	2594	1.19299430002711e-18	0.955470122094977	2.90354311898213e-21	0.00232502803817722	0.0422048498668431
12549_33_HPGDS_PTGD2_myeloma	myeloma-meta-analysis	12549_33_HPGDS_PTGD2_myeloma_myeloma-meta-analysis	2951	0	0.975435374052195	0	0.0045738691642152	0.0199907567837351
12556_7_UBE2C_UBE2C_myeloma	myeloma-meta-analysis	12556_7_UBE2C_UBE2C_myeloma_myeloma-meta-analysis	2373	6.55842617197204e-56	0.924436742494966	1.60183936863596e-58	0.00225712443239288	0.0733061330726434
12558_3_UBASH3B_UBS3B_myeloma	myeloma-meta-analysis	12558_3_UBASH3B_UBS3B_myeloma_myeloma-meta-analysis	2899	4.54541266320087e-39	0.970808555480078	1.0779334278496e-41	0.0023019797052786	0.0268894648146398
12560_9_NT5C_NT5C_myeloma	myeloma-meta-analysis	12560_9_NT5C_NT5C_myeloma_myeloma-meta-analysis	2918	0	0.285297844278651	0	0.000965805946366983	0.713736349774982
12563_2_TNFAIP8_TFIP8_myeloma	myeloma-meta-analysis	12563_2_TNFAIP8_TFIP8_myeloma_myeloma-meta-analysis	3002	1.49728036147801e-83	0.957719661746981	2.80126146812591e-86	0.00179139259533118	0.0404889456576851
12569_25_CCT5_TCP_1_epsilon_myeloma	myeloma-meta-analysis	12569_25_CCT5_TCP_1_epsilon_myeloma_myeloma-meta-analysis	3225	0.792511746743278	0.196833306341113	0.0025960603180194	0.000644700068683099	0.00741418652890723
12571_14_ARL3_ARL3_myeloma	myeloma-meta-analysis	12571_14_ARL3_ARL3_myeloma_myeloma-meta-analysis	2002	1.23455834872758e-63	0.966960304371295	1.8061890268006e-66	0.00141437029672406	0.031625325331972
12573_80_TRIM3_TRIM3_myeloma	myeloma-meta-analysis	12573_80_TRIM3_TRIM3_myeloma_myeloma-meta-analysis	3488	1.03727390992483e-08	0.972612368725004	2.10192406085087e-11	0.00197064022958352	0.0254169806516556
12575_30_MTHFD1_C1TC_myeloma	myeloma-meta-analysis	12575_30_MTHFD1_C1TC_myeloma_myeloma-meta-analysis	2706	9.59338288977783e-17	0.96245784761613	2.11273199825292e-19	0.00211924791233851	0.0354229044715346
12594_5_GCA_GRAN_myeloma	myeloma-meta-analysis	12594_5_GCA_GRAN_myeloma_myeloma-meta-analysis	2063	1.37509001958e-212	0.961485814976143	5.34200805906578e-215	0.00373487310089087	0.0347793119229828
12612_37_PSMB1_PSB1_myeloma	myeloma-meta-analysis	12612_37_PSMB1_PSB1_myeloma_myeloma-meta-analysis	1575	1.53319275404236e-179	0.817229872644209	6.59350580526376e-182	0.00351271001873792	0.179257417337077
12620_3_SEPT11_Septin_11_myeloma	myeloma-meta-analysis	12620_3_SEPT11_Septin_11_myeloma_myeloma-meta-analysis	3225	2.54929989799497e-07	0.970538530059645	9.02437860994837e-10	0.00343539168593879	0.0260258224219894
12633_3_PTPN9_PTN9_myeloma	myeloma-meta-analysis	12633_3_PTPN9_PTN9_myeloma_myeloma-meta-analysis	1504	7.70735285648796e-05	0.972245650986263	7.53957928585655e-08	0.000950814554692712	0.0267263855346859
12635_9_TRDMT1_TRDMT_myeloma	myeloma-meta-analysis	12635_9_TRDMT1_TRDMT_myeloma_myeloma-meta-analysis	3365	0	0.975370248357199	0	0.00573697259055004	0.0188927790522846
12637_7_CRAT_CACP_myeloma	myeloma-meta-analysis	12637_7_CRAT_CACP_myeloma_myeloma-meta-analysis	2396	5.43964128344967e-18	0.971049367857119	1.31135076632521e-20	0.0023406719629013	0.0266099601799761
12641_3_INPP5B_I5P2_myeloma	myeloma-meta-analysis	12641_3_INPP5B_I5P2_myeloma_myeloma-meta-analysis	2427	9.32339328097354e-126	0.948175330657765	1.76349087554259e-128	0.00179294386517806	0.0500317254770824
12643_4_ARRB1_ARRB1_myeloma	myeloma-meta-analysis	12643_4_ARRB1_ARRB1_myeloma_myeloma-meta-analysis	2102	9.61146113705728e-12	0.900417885052033	2.01706264632591e-14	0.00188864136171638	0.0976934735766186
12646_2_RPE_RPE_myeloma	myeloma-meta-analysis	12646_2_RPE_RPE_myeloma_myeloma-meta-analysis	2834	1.50212008979301e-11	0.976539502497773	3.75131485667602e-14	0.0024385476193341	0.0210219498678327
12656_1_KLC1_KLC1_myeloma	myeloma-meta-analysis	12656_1_KLC1_KLC1_myeloma_myeloma-meta-analysis	3284	1.89551574956942e-16	0.969010734167351	1.1130273755593e-18	0.00568967848891677	0.0252995873437289
12659_13_OLA1_GTPB9_myeloma	myeloma-meta-analysis	12659_13_OLA1_GTPB9_myeloma_myeloma-meta-analysis	2924	1.38198160050229e-53	0.956887902360982	1.52280532167283e-55	0.0105436206993941	0.0325684769396275
12662_82_ECH1_ECH1_myeloma	myeloma-meta-analysis	12662_82_ECH1_ECH1_myeloma_myeloma-meta-analysis	2548	3.94461116601893e-143	0.966323691549204	7.41395605082571e-146	0.00181590131685131	0.031860407133923
12670_15_RAD1_RAD1_myeloma	myeloma-meta-analysis	12670_15_RAD1_RAD1_myeloma_myeloma-meta-analysis	2782	0.993354202649404	0.00419998055713546	0.00213819439682419	9.03747008285389e-06	0.000298584926553688
12675_14_DARS_SYDC_myeloma	myeloma-meta-analysis	12675_14_DARS_SYDC_myeloma_myeloma-meta-analysis	2081	1.22790879624678e-06	0.9309939066553	1.68271217837395e-09	0.00127514611048159	0.0677297176427103
12677_164_FLII_FLII_myeloma	myeloma-meta-analysis	12677_164_FLII_FLII_myeloma_myeloma-meta-analysis	1781	0.931920146182869	0.0632515140196501	0.0011710652830163	7.94470534573007e-05	0.00357782746100745
12682_5_CCBL2_KAT3_myeloma	myeloma-meta-analysis	12682_5_CCBL2_KAT3_myeloma_myeloma-meta-analysis	2593	1.0855767993731e-265	0.745876544966141	2.09894514109354e-268	0.00143961336835326	0.252683841665462
12684_5_SCIN_ADSV_myeloma	myeloma-meta-analysis	12684_5_SCIN_ADSV_myeloma_myeloma-meta-analysis	4497	2.54199736615688e-21	0.958378518761161	1.00283580270389e-23	0.00378049211323223	0.0378409891256082
12686_15_MPST_THTM_myeloma	myeloma-meta-analysis	12686_15_MPST_THTM_myeloma_myeloma-meta-analysis	3045	1.19395085037058e-08	0.976791788806114	3.16727134780696e-11	0.00259099315955211	0.0206172060631541
12687_2_DECR1_DECR_myeloma	myeloma-meta-analysis	12687_2_DECR1_DECR_myeloma_myeloma-meta-analysis	2500	1.22291419560771e-08	0.957556690645529	2.01052260534773e-11	0.00157385496149115	0.0408694421437315
12689_56_ARPC1B_ARC1B_myeloma	myeloma-meta-analysis	12689_56_ARPC1B_ARC1B_myeloma_myeloma-meta-analysis	1938	1.73812959647372e-16	0.961654705177222	4.93573668154511e-19	0.00273043815638804	0.0356148566663922
12703_6_NEK7_NEK7_myeloma	myeloma-meta-analysis	12703_6_NEK7_NEK7_myeloma_myeloma-meta-analysis	1889	7.89422216328471e-10	0.936404558435884	9.77247071225372e-13	0.00115857611150909	0.0624368646622072
12709_63_H1FX_H1X_myeloma	myeloma-meta-analysis	12709_63_H1FX_H1X_myeloma_myeloma-meta-analysis	1969	0.994782223323087	0.00342754511028783	0.00157516165870475	5.42515940271599e-06	0.000209644748517649
12714_38_AP1G2_AP1G2_myeloma	myeloma-meta-analysis	12714_38_AP1G2_AP1G2_myeloma_myeloma-meta-analysis	2830	1.05250118287657e-54	0.965865633987938	4.15168605528563e-57	0.00380964105414096	0.0303247249579197
12727_7_PTGFRN_FPRP_myeloma	myeloma-meta-analysis	12727_7_PTGFRN_FPRP_myeloma_myeloma-meta-analysis	2574	0	0.97401699271866	0	0.00181981367732499	0.0241631936042209
12731_12_PLEKHA7_PKHA7_myeloma	myeloma-meta-analysis	12731_12_PLEKHA7_PKHA7_myeloma_myeloma-meta-analysis	2354	0	0.330325418150609	0	0.00158712660394954	0.66808745524549
12764_3_ELMO1_ELMO1_myeloma	myeloma-meta-analysis	12764_3_ELMO1_ELMO1_myeloma_myeloma-meta-analysis	3505	7.56060829730017e-18	0.964050135374127	3.13041170286044e-20	0.0039912558364836	0.0319586087893906
12786_61_GPCPD1_GDE5_myeloma	myeloma-meta-analysis	12786_61_GPCPD1_GDE5_myeloma_myeloma-meta-analysis	3115	5.95616825606507e-09	0.971782196495899	2.20355025260464e-11	0.00359496937427422	0.0246228281516229
12799_65_DNAJC27_DJC27_myeloma	myeloma-meta-analysis	12799_65_DNAJC27_DJC27_myeloma_myeloma-meta-analysis	2363	0.1536393077883	0.52718116351155	0.0571726691800718	0.196175402963591	0.0658314565564878
12812_25_ACYP2_ACYP2_myeloma	myeloma-meta-analysis	12812_25_ACYP2_ACYP2_myeloma_myeloma-meta-analysis	3660	1.26853939644069e-156	0.979613793133709	3.58408607257743e-159	0.00276758976759179	0.0176186170986909
12820_1_GRAP_GRAP_myeloma	myeloma-meta-analysis	12820_1_GRAP_GRAP_myeloma_myeloma-meta-analysis	1635	0.529164865506008	0.451064142052741	0.000636102505925797	0.000542032668685584	0.0185928572666394
12851_5_POLM_DPOLM_myeloma	myeloma-meta-analysis	12851_5_POLM_DPOLM_myeloma_myeloma-meta-analysis	2221	5.93852000288187e-12	0.970877183186945	8.35357162254137e-15	0.00136543174135037	0.0277573850657582
12855_16_CASS4_CT032_myeloma	myeloma-meta-analysis	12855_16_CASS4_CT032_myeloma_myeloma-meta-analysis	3196	0.220517348892086	0.734073750391978	0.000750853179758404	0.00249907159038359	0.0421589759457942
12859_33_ECI2_PECI_myeloma	myeloma-meta-analysis	12859_33_ECI2_PECI_myeloma_myeloma-meta-analysis	3825	0	0.973086885266688	0	0.00446029248603742	0.0224528222473145
12893_159_IFI16_IP16_myeloma	myeloma-meta-analysis	12893_159_IFI16_IP16_myeloma_myeloma-meta-analysis	3755	0.00117421952612997	0.969139244329363	3.43302420485407e-06	0.0028331697203677	0.026849933399935
12940_35_ALDH3B1_AL3B1_myeloma	myeloma-meta-analysis	12940_35_ALDH3B1_AL3B1_myeloma_myeloma-meta-analysis	2033	1.43806933979485e-32	0.974875676456291	2.07980567000011e-35	0.00140967536839619	0.0237146481753169
12975_11_KRT20_Keratin_20_myeloma	myeloma-meta-analysis	12975_11_KRT20_Keratin_20_myeloma_myeloma-meta-analysis	2764	1.55195733670899e-05	0.962801691899947	2.59263787379263e-08	0.00160806226316226	0.0355747003371441
13044_5_TSG101_TS101_myeloma	myeloma-meta-analysis	13044_5_TSG101_TS101_myeloma_myeloma-meta-analysis	2847	1.18026851660754e-58	0.815683837502675	3.09104942862377e-61	0.00213440313831504	0.182181759359011
13059_33_RFK_RIFK_myeloma	myeloma-meta-analysis	13059_33_RFK_RIFK_myeloma_myeloma-meta-analysis	3185	1.06007797072018e-20	0.976874364006585	2.70661763622597e-23	0.00249397378618771	0.0206316622072241
13062_4_GMFG_GMFG_myeloma	myeloma-meta-analysis	13062_4_GMFG_GMFG_myeloma_myeloma-meta-analysis	2757	0.571215018596511	0.400703108646398	0.0012142717359447	0.000851542476764662	0.0260160585443815
13068_139_CCS_CCS_myeloma	myeloma-meta-analysis	13068_139_CCS_CCS_myeloma_myeloma-meta-analysis	1709	1.93525963502241e-36	0.980038888185886	3.01972969475526e-39	0.00152904332356118	0.0184320684905495
13082_9_UNC45A_UN45A_myeloma	myeloma-meta-analysis	13082_9_UNC45A_UN45A_myeloma_myeloma-meta-analysis	3008	0.996632422830647	0.00131765706405016	0.00194217957399756	2.56672207370419e-06	0.000105173809231112
13088_397_BTC_BTC_myeloma	myeloma-meta-analysis	13088_397_BTC_BTC_myeloma_myeloma-meta-analysis	2868	2.6974109253549e-32	0.978220445323776	8.6030898511609e-35	0.00311973788432666	0.0186598167918976
13090_17_S100A6_S100A6_myeloma	myeloma-meta-analysis	13090_17_S100A6_S100A6_myeloma_myeloma-meta-analysis	1924	6.51803765272626e-17	0.947137970445433	1.27137704381364e-19	0.00184693157474405	0.0510150979798229
13093_6_SECTM1_SECTM1_myeloma	myeloma-meta-analysis	13093_6_SECTM1_SECTM1_myeloma_myeloma-meta-analysis	2818	6.20064181218036e-106	0.973087883031907	9.63440458363476e-109	0.00151170599044204	0.0254004109776501
13102_1_FAM3D_FAM3D_myeloma	myeloma-meta-analysis	13102_1_FAM3D_FAM3D_myeloma_myeloma-meta-analysis	2849	9.77546249813423e-113	0.801885986036195	2.2205096581384e-115	0.00181953202491639	0.196294481938891
13107_9_LYPD3_LYPD3_myeloma	myeloma-meta-analysis	13107_9_LYPD3_LYPD3_myeloma_myeloma-meta-analysis	2109	5.23630134724738e-30	0.972076259105682	8.50083379153805e-33	0.00157784638679582	0.0263458945075276
13112_179_FSTL1_FSTL1_myeloma	myeloma-meta-analysis	13112_179_FSTL1_FSTL1_myeloma_myeloma-meta-analysis	2529	8.78031167458064e-62	0.838544581079755	1.87504231677357e-64	0.00178912174464197	0.159666297175614
13113_7_SPP1_Osteopontin_myeloma	myeloma-meta-analysis	13113_7_SPP1_Osteopontin_myeloma_myeloma-meta-analysis	2796	4.56679289183211e-28	0.887094055516438	1.1089257156093e-30	0.00215296740558646	0.110752977077977
13116_25_CD177_CD177_myeloma	myeloma-meta-analysis	13116_25_CD177_CD177_myeloma_myeloma-meta-analysis	1882	0	0.965316343628654	0	0.00143957856233639	0.0332440778091225
13118_5_SMOC1_SMOC1_myeloma	myeloma-meta-analysis	13118_5_SMOC1_SMOC1_myeloma_myeloma-meta-analysis	2793	3.5430959123544e-84	0.935585890794934	8.84051529849055e-87	0.00233379564655304	0.0620803135585013
13122_19_FLRT2_FLRT2_myeloma	myeloma-meta-analysis	13122_19_FLRT2_FLRT2_myeloma_myeloma-meta-analysis	3132	6.42092786119903e-191	0.975102063161701	1.13795626676665e-193	0.00172790405746081	0.0231700327808466
13124_20_ISLR2_ISLR2_myeloma	myeloma-meta-analysis	13124_20_ISLR2_ISLR2_myeloma_myeloma-meta-analysis	1927	2.58595090163387e-69	0.973025177191072	2.99481660246631e-72	0.00112661208354362	0.0258482107253795
13126_52_DSC2_DSC2_myeloma	myeloma-meta-analysis	13126_52_DSC2_DSC2_myeloma_myeloma-meta-analysis	2736	1.40149751516447e-68	0.970979044564362	3.10559658370374e-71	0.00215133640550917	0.0268696190301417
13130_150_HK2_HXK2_myeloma	myeloma-meta-analysis	13130_150_HK2_HXK2_myeloma_myeloma-meta-analysis	2714	3.50419922571788e-11	0.83160833209542	2.3372869694947e-13	0.00554516608954022	0.162846501779764
13132_14_SEMA5A_SEM5A_myeloma	myeloma-meta-analysis	13132_14_SEMA5A_SEM5A_myeloma_myeloma-meta-analysis	3012	0	0.946490671205697	0	0.00307331710398916	0.0504360116898755
13133_73_LTBP4_LTBP4_myeloma	myeloma-meta-analysis	13133_73_LTBP4_LTBP4_myeloma_myeloma-meta-analysis	2699	1.88280180807307e-06	0.901755329702598	4.42273831919048e-09	0.002117279674048	0.0961255033988075
13381_49_B4GALT1_B4GT1_myeloma	myeloma-meta-analysis	13381_49_B4GALT1_B4GT1_myeloma_myeloma-meta-analysis	3030	1.76011611010779e-36	0.97048364431907	1.0183896040729e-38	0.00561490449006515	0.0239014511908646
13388_57_PCSK1_NEC1_myeloma	myeloma-meta-analysis	13388_57_PCSK1_NEC1_myeloma_myeloma-meta-analysis	2907	0	0.748898136279943	0	0.230596314752708	0.0205055489678781
13397_88_DEFB4A_HBD_2_myeloma	myeloma-meta-analysis	13397_88_DEFB4A_HBD_2_myeloma_myeloma-meta-analysis	2187	6.19113919092324e-20	0.904885383650846	5.39817878617613e-22	0.00788900540825685	0.0872256109408998
13405_61_SPINK2_ISK2_myeloma	myeloma-meta-analysis	13405_61_SPINK2_ISK2_myeloma_myeloma-meta-analysis	3132	2.55197071996509e-211	0.869087425592033	7.88563138846004e-214	0.00268421211838901	0.128228362289589
13423_94_FAM213A_CJ058_myeloma	myeloma-meta-analysis	13423_94_FAM213A_CJ058_myeloma_myeloma-meta-analysis	3092	1.11292408476591e-24	0.963525946836251	2.66941612339732e-27	0.00231073396756421	0.034163319196183
13434_172_PARVA_PARVA_myeloma	myeloma-meta-analysis	13434_172_PARVA_PARVA_myeloma_myeloma-meta-analysis	3487	2.46910219044911e-16	0.950970009804473	6.6091518984414e-19	0.0025450374265514	0.0464849527689741
13438_115_CHRD_CHRD_myeloma	myeloma-meta-analysis	13438_115_CHRD_CHRD_myeloma_myeloma-meta-analysis	2503	1.65288434656781e-18	0.937692041202326	3.75916661944093e-21	0.00213199791557275	0.0601759608821036
13450_49_USP8_UBP8_myeloma	myeloma-meta-analysis	13450_49_USP8_UBP8_myeloma_myeloma-meta-analysis	2110	0.983626161042411	0.0142449042119925	0.00158663793428913	2.29725459515846e-05	0.00051932426535567
13460_4_CHAD_CHAD_myeloma	myeloma-meta-analysis	13460_4_CHAD_CHAD_myeloma_myeloma-meta-analysis	2250	0.0332341458264782	0.941326230441235	6.70030054445815e-05	0.00189756298048777	0.023475057746355
13463_1_PXDN_PXDN_myeloma	myeloma-meta-analysis	13463_1_PXDN_PXDN_myeloma_myeloma-meta-analysis	3951	6.19640828274257e-50	0.973957348525826	1.70818056601897e-52	0.0026847008840876	0.0233579505900834
13465_5_RCAN1_CCP1_myeloma	myeloma-meta-analysis	13465_5_RCAN1_CCP1_myeloma_myeloma-meta-analysis	2327	4.25365070048249e-05	0.738701878496185	9.16008601662599e-08	0.00158817163949338	0.259667321756456
13472_35_HDHD2_HDHD2_myeloma	myeloma-meta-analysis	13472_35_HDHD2_HDHD2_myeloma_myeloma-meta-analysis	2776	1.28051207952452e-108	0.939181837521452	3.47793522777134e-111	0.00255028244010708	0.0582678800384479
13473_55_ITPKA_IP3KA_myeloma	myeloma-meta-analysis	13473_55_ITPKA_IP3KA_myeloma_myeloma-meta-analysis	2384	1.91019203707355e-08	0.979799004613499	2.8344440776581e-11	0.00145369016458162	0.0187472860916538
13481_24_TCEA2_TCEA2_myeloma	myeloma-meta-analysis	13481_24_TCEA2_TCEA2_myeloma_myeloma-meta-analysis	2289	4.76792414736717e-56	0.934617310242576	1.37040445695922e-58	0.00268566519364058	0.0626970245637847
13488_3_ARFIP1_ARFP1_myeloma	myeloma-meta-analysis	13488_3_ARFIP1_ARFP1_myeloma_myeloma-meta-analysis	2368	1.38800720445615e-144	0.959682009319646	3.7651177788411e-147	0.00260286279136905	0.0377151278889966
13519_112_ARHGEF25_ARHGP_myeloma	myeloma-meta-analysis	13519_112_ARHGEF25_ARHGP_myeloma_myeloma-meta-analysis	1916	1.01186056138973e-14	0.958230293132255	2.84600364704631e-17	0.00269477003960356	0.0390749368281295
13534_20_MYOM2_MYOM2_myeloma	myeloma-meta-analysis	13534_20_MYOM2_MYOM2_myeloma_myeloma-meta-analysis	4836	2.39728094932822e-09	0.933598992784548	9.64032510357903e-12	0.0037537093754739	0.0626472954330559
13536_56_POLI_POLI_myeloma	myeloma-meta-analysis	13536_56_POLI_POLI_myeloma_myeloma-meta-analysis	2521	8.23587156867462e-10	0.863018110353594	1.40826502368436e-12	0.00147433357437716	0.135507555247033
13544_9_HMHA1_HMHA1_myeloma	myeloma-meta-analysis	13544_9_HMHA1_HMHA1_myeloma_myeloma-meta-analysis	3180	5.36475201544488e-43	0.974762829688436	1.83152854542621e-45	0.00332762521581447	0.0219095450957562
13552_7_SWAP70_SWP70_myeloma	myeloma-meta-analysis	13552_7_SWAP70_SWP70_myeloma_myeloma-meta-analysis	2849	0	0.968856516305008	0	0.00633045102948035	0.024813032665529
13578_98_ABLIM3_ABLM3_myeloma	myeloma-meta-analysis	13578_98_ABLIM3_ABLM3_myeloma_myeloma-meta-analysis	2439	4.70570944399948e-37	0.892688336042235	1.27772820057945e-39	0.00242284292845078	0.104888821029314
13580_2_UAP1_Sperm_associated_antigen_2_myeloma	myeloma-meta-analysis	13580_2_UAP1_Sperm_associated_antigen_2_myeloma_myeloma-meta-analysis	3269	0.0303022440256732	0.876858764373261	9.78606375577131e-05	0.00283090297999944	0.0899102279835084
13590_1_REXO2_ORN_myeloma	myeloma-meta-analysis	13590_1_REXO2_ORN_myeloma_myeloma-meta-analysis	2708	2.38252889459747e-29	0.962171579464493	5.60198363095228e-32	0.00226197552932892	0.0355664450061802
13603_7_RFESD_RFESD_myeloma	myeloma-meta-analysis	13603_7_RFESD_RFESD_myeloma_myeloma-meta-analysis	2539	5.47051484368951e-06	0.673149682149486	1.68326079115377e-06	0.207124914146296	0.119718249928582
13618_15_MAD1L1_MD1L1_myeloma	myeloma-meta-analysis	13618_15_MAD1L1_MD1L1_myeloma_myeloma-meta-analysis	3606	0.995685005575343	0.00115867176801986	0.00305043599420708	3.54874793090601e-06	0.000102337914499104
13621_31_AP2A2_AP2A2_myeloma	myeloma-meta-analysis	13621_31_AP2A2_AP2A2_myeloma_myeloma-meta-analysis	3121	1.52637718664268e-05	0.976183247829203	6.60426958839725e-08	0.00422351602216031	0.0195779063340738
13622_16_PPP2R5A_2A5A_myeloma	myeloma-meta-analysis	13622_16_PPP2R5A_2A5A_myeloma_myeloma-meta-analysis	2808	0.0249768350497086	0.948204842056787	0.000147731227527948	0.00560816469575016	0.0210624269702268
13632_10_ZYX_Zyxin_myeloma	myeloma-meta-analysis	13632_10_ZYX_Zyxin_myeloma_myeloma-meta-analysis	1436	0.0399845781394138	0.927446509606485	3.89395793746289e-05	0.000902891382163294	0.0316270812925637
13642_90_IFIT3_CIG49_myeloma	myeloma-meta-analysis	13642_90_IFIT3_CIG49_myeloma_myeloma-meta-analysis	2951	4.44407913300254e-16	0.870708232529374	7.91095951509343e-18	0.0154984456044503	0.113793321866172
13657_2_PNKP_PNKP_myeloma	myeloma-meta-analysis	13657_2_PNKP_PNKP_myeloma_myeloma-meta-analysis	2798	1.55248936057765e-27	0.575305209258601	4.27337092785463e-30	0.00157934978232179	0.423115440959076
13666_222_CA10_Carbonic_Anhydrase_X_myeloma	myeloma-meta-analysis	13666_222_CA10_Carbonic_Anhydrase_X_myeloma_myeloma-meta-analysis	2437	2.52284214515379e-95	0.952083816243156	6.12467541097256e-98	0.00231090708572009	0.0456052766711344
13669_6_FGFR3_FGFR_3_myeloma	myeloma-meta-analysis	13669_6_FGFR3_FGFR_3_myeloma_myeloma-meta-analysis	2858	6.48732315142764e-45	0.973053782662777	1.25858030441532e-47	0.00188753316835275	0.0250586841688678
13671_40_ELANE_Elastase_myeloma	myeloma-meta-analysis	13671_40_ELANE_Elastase_myeloma_myeloma-meta-analysis	2778	5.58811750110305e-179	0.957168052232533	1.68833200064215e-181	0.00289148225720608	0.0399404655102884
13682_47_CSF1R_M_CSF_R_myeloma	myeloma-meta-analysis	13682_47_CSF1R_M_CSF_R_myeloma_myeloma-meta-analysis	2404	2.79717411481344e-30	0.977490789628346	7.83308370418209e-33	0.00273712461266349	0.0197720857589862
13686_2_IL5RA_IL_5_Ra_myeloma	myeloma-meta-analysis	13686_2_IL5RA_IL_5_Ra_myeloma_myeloma-meta-analysis	4107	6.08189036120737e-246	0.966510568144722	2.20760949956855e-248	0.00350794808992429	0.0299814837653629
13692_154_WISP1_WISP_1_myeloma	myeloma-meta-analysis	13692_154_WISP1_WISP_1_myeloma_myeloma-meta-analysis	3609	0	0.977691193094243	0	0.00221443855138751	0.0200943683544225
13697_51_GPD1_GPDA_myeloma	myeloma-meta-analysis	13697_51_GPD1_GPDA_myeloma_myeloma-meta-analysis	2075	0.0301519338710184	0.820533058092056	5.09592051206673e-05	0.00138528839603531	0.147878760435769
13704_5_HMGCS2_HMCS2_myeloma	myeloma-meta-analysis	13704_5_HMGCS2_HMCS2_myeloma_myeloma-meta-analysis	1778	0.00208438874606258	0.975762403166373	9.71808729465267e-06	0.00454914060349058	0.0175943493967793
13720_95_PRTN3_Proteinase_3_myeloma	myeloma-meta-analysis	13720_95_PRTN3_Proteinase_3_myeloma_myeloma-meta-analysis	2769	0	0.979412513438308	0	0.00295461658578275	0.0176328699759331
13733_5_IL12B_IL_12_p40_myeloma	myeloma-meta-analysis	13733_5_IL12B_IL_12_p40_myeloma_myeloma-meta-analysis	2418	2.74321919797867e-237	0.954349238268321	4.2543930541916e-240	0.00147963570054589	0.0441711260310905
13740_51_FRZB_sFRP_3_myeloma	myeloma-meta-analysis	13740_51_FRZB_sFRP_3_myeloma_myeloma-meta-analysis	2955	2.50259250739739e-270	0.899706255372067	5.35835312564256e-273	0.001925396185145	0.0983683484427451
13929_27_CROT_OCTC_myeloma	myeloma-meta-analysis	13929_27_CROT_OCTC_myeloma_myeloma-meta-analysis	2756	0	0.960165034644814	0	0.00436343999999276	0.0354715253552322
13930_3_APOBEC3G_ABC3G_myeloma	myeloma-meta-analysis	13930_3_APOBEC3G_ABC3G_myeloma_myeloma-meta-analysis	2374	5.88360869059642e-35	0.974083564499171	3.52902094444048e-37	0.00584240620643853	0.0200740292943966
13931_22_PSMD9_PSMD9_myeloma	myeloma-meta-analysis	13931_22_PSMD9_PSMD9_myeloma_myeloma-meta-analysis	2896	1.07854359756017e-40	0.676260061854785	3.4002170384797e-43	0.00212876166823751	0.321611176476973
